Income,Age,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,TotalExpenditure,predicted_disposableincome
20706.822335826528,20,Student,Tier_3,3106.023350373979,0.0,1031.783366286569,3037.2683270158,1459.275062461503,451.4112394398089,785.2896337443872,1548.0750024913227,819.0986804970788,0.0,410.0265114895087,8.353298902926952,1729.7027630096304,8058.57116202657,12648.251173799958,8058.57116202657
20668.55739001468,31,Professional,Tier_2,4133.711478002936,0.0,754.4485693450432,2597.398799574515,1123.0380451825347,878.8794913789858,643.1505177020996,1408.9048900430157,1019.2460907476724,1506.356603004386,483.8114522387044,8.245344141465512,1704.193685883013,6119.611452794788,14548.945937219893,6119.611452794788
36407.22336013257,77,Retired,Tier_1,10922.16700803977,4583.248323227494,970.78682432521,4685.673101497202,2503.094431348557,1328.961972624062,822.8832106536985,2335.941358685975,1153.74809253563,1940.128200247036,570.1235762183406,7.534437635244965,2743.079538793525,4590.467260729598,31816.756099402974,4590.467260729598
6492.016465573834,61,Retired,Tier_3,973.802469836075,0.0,184.24334081048207,955.4994257848748,494.8241918811041,309.23968800191767,229.82590645140465,471.86954428248094,222.6484180489697,590.0480387756074,179.08930202652394,7.151721192632913,464.2909173976621,1880.9261396743927,4611.09032589944,1880.9261396743932
7547.85272595847,39,Self_Employed,Tier_2,1509.570545191694,0.0,330.1888107370584,1032.727434484891,568.2360358694773,266.43842494443817,277.46555460962,510.5954048077805,235.71248571481945,521.9763336745461,133.4865208144917,5.461341856027502,412.21404015408274,2161.4551751096524,5386.397550848817,2161.4551751096524
19132.096281101058,20,Student,Tier_2,3826.419256220212,2525.4053418435365,590.1927009873557,2515.723512320152,1164.0677600981676,661.7513296743241,660.7490157006026,1159.5809842027245,919.4335322334643,1442.9123099860296,461.5081431287525,8.017728052098121,1533.959450484261,3204.3523947057365,15927.743886395321,3204.3523947057365
13342.207217642665,62,Retired,Tier_2,2668.441443528533,2540.481210907885,352.8857322670544,1920.1040943288804,961.3796911175124,622.2722570265828,331.7045333539628,985.6345343946664,531.5572945708017,1043.2011998541102,286.25505551615765,8.140559551750583,1086.1303240701657,1098.2901707765177,12243.917046866147,1098.2901707765177
38574.64702065896,21,Professional,Tier_2,7714.929404131792,0.0,1838.336035178566,5126.82346747377,2614.478028815916,1267.5534193552548,1802.7394385803743,2081.3895251896606,1196.0442016011566,3475.9767801926027,843.8000302904106,6.911498006083683,2666.0859596866626,10612.576689849451,27962.070330809507,10612.576689849451
14509.130214675472,23,Student,Tier_1,4352.739064402642,829.4411881855278,438.5973652291439,1506.2540042531682,811.7024918276559,515.5836353821414,414.2340655484607,766.3425240792247,656.649936267368,1449.9575419560256,285.0184592607603,7.236589771494467,1049.9662330480185,2482.6099382833563,12026.520276392117,2482.6099382833545
9692.519676095202,46,Professional,Tier_2,1938.5039352190408,0.0,217.5854167648588,1306.540653788061,562.1006412186158,396.0600612006044,427.9080997063166,723.6405654387385,305.6529262171243,0.0,155.45920266655236,5.2199124122997045,505.94103763708455,3659.068173875291,6033.451502219912,3659.06817387529
96903.5735346614,58,Retired,Tier_2,19380.71470693228,9481.168344577973,3585.0685534889044,14257.029112955188,6271.717335687741,2829.0451223446767,3879.579165506669,4066.6929635220617,3956.9284765527455,6227.4664151612615,2131.733193755035,13.54510108457869,13125.68698983893,20836.43014417688,76067.14339048453,20836.430144176862
25042.549077566902,52,Self_Employed,Tier_2,5008.509815513382,2898.038657275169,914.219607945092,3170.687115796544,1947.4998434130368,1098.4064256470344,839.5857771302713,1321.0224444350754,1066.0403190499674,1470.4544098387626,407.4696261922805,5.747967220275525,1439.4375120999566,4900.615035330291,20141.934042236615,4900.615035330287
31665.25254344452,18,Student,Tier_1,9499.575763033356,0.0,1034.4903520737569,4019.467417067896,2180.715804658609,1373.343270255809,876.0805909443903,1686.598171292636,1579.0771235748027,0.0,623.5628838619601,6.835440261379062,2164.459421221964,8792.3411666813,22872.91137676322,8792.3411666813
9596.503685321524,66,Retired,Tier_2,1919.300737064305,0.0,320.44676968895675,1092.984105980297,627.3781679390231,429.71592771844655,379.4526455860102,515.0845220403488,417.07351394113743,540.6901459046625,258.7191057629406,5.448952951450677,522.9089707974001,3095.6580436953964,6500.845641626128,3095.6580436953964
19408.11353403291,71,Retired,Tier_1,5822.434060209873,2832.160281310571,516.1169284212968,2486.690884584547,1346.562801100864,956.5912292761128,930.2938672063276,1041.3286247613191,592.6318283326164,1604.7037409432396,452.33297902555125,6.115565684208621,826.2663088605877,826.2663088605877,18581.84722517232,826.2663088605877
32783.83155406074,37,Professional,Tier_2,6556.766310812148,0.0,946.624857243464,4815.609781647859,1788.1051973368822,1519.466234793638,1452.2629519293278,1557.9372533683315,1175.0535343713389,2225.1238532600782,973.8822862114238,9.373867594500627,3073.112962281771,9772.99929308625,23010.832260974486,9772.99929308625
11946.071979814871,19,Student,Tier_2,2389.2143959629743,0.0,413.2962932772456,1363.7861164938804,641.8882526233233,475.92940066782097,497.30624952560976,699.2782704301895,404.4367491804396,782.1353155267343,130.9715017433615,5.612336084595128,670.4537084148577,4147.829434383291,7798.24254543158,4147.829434383291
40518.38397137296,61,Retired,Tier_3,6077.757595705944,0.0,1992.0379866844128,6013.173480776837,3205.856924489416,1070.6449399624455,1146.6282214401165,2250.4399105962043,1221.9125610733545,0.0,1073.1013329258467,14.79317814779412,5993.95672349246,16466.83101771838,24051.55295365458,16466.83101771838
18554.01911983324,47,Self_Employed,Tier_2,3710.803823966648,1192.2245655336949,916.6385447009844,2512.9743657914823,1393.7113379064022,674.6884967129324,773.1859706324626,1169.736312452794,795.0787047467554,1575.3820881580352,416.6017449397904,9.664288343608286,1793.1139070688962,3422.993164291256,15131.025955541983,3422.993164291256
23756.1722713903,20,Student,Tier_2,4751.23445427806,0.0,537.2630761579513,2635.30693843508,1579.25969600079,597.5939205081079,1039.084352406884,1446.6381815291331,1068.1949349736826,2353.880175595692,325.89774203178297,6.324263652844748,1502.4029682667194,7421.818799473136,16334.353471917164,7421.818799473136
18538.17448835576,46,Professional,Tier_2,3707.634897671152,3359.642815107103,874.8366654835075,2506.825232279527,1186.5801739531043,729.4581326099944,409.261016124922,946.0427259142214,746.6548569003629,1722.130244243265,294.4647046238324,9.35460343637234,1734.1727077284286,2054.643023444773,16483.53146491099,2054.643023444769
132028.78001915166,56,Self_Employed,Tier_3,19804.317002872747,0.0,4383.83867931481,15998.747064577365,7954.561502332074,5733.445750798425,4929.443915991355,6807.52351061012,5860.840404606983,8512.724038508048,2002.055124954676,18.53360417304233,24469.691483246374,50041.28302458506,81987.4969945666,50041.283024585064
29677.809209294763,67,Retired,Tier_1,8903.342762788428,2892.4354952427425,1002.336183224289,3838.256762183153,1959.4132911833808,769.224968835958,1051.781978680487,1756.5594562745778,1046.7579150719844,0.0,397.7327097901222,5.147627122442942,1527.7029562045263,6059.967686019641,23617.84152327512,6059.967686019641
12871.668277482722,73,Retired,Tier_2,2574.3336554965445,0.0,396.1775991320849,1841.3952677170407,1013.2705363834734,281.0616754337252,564.1075295288622,877.6437328863627,556.8798035439977,1265.06340640794,347.8518106745927,8.855788873894896,1139.8877672019737,3153.8832602780985,9717.785017204624,3153.8832602780985
57929.879866986135,63,Retired,Tier_2,11585.975973397228,0.0,2686.8937375505566,6416.198651568763,3010.576964509224,1164.427792033599,2301.159082148878,3995.595492915256,1886.0065288323417,5289.47646452362,772.63380950579,13.173604714736108,7631.453385398249,18820.935370000887,39108.94449698525,18820.935370000887
11296.833460181926,61,Retired,Tier_2,2259.3666920363853,0.0,380.87803983023343,1382.734509427188,763.5608691967258,553.7724504405136,456.43272583489966,701.8728694648888,503.30624451931305,804.2786783551464,202.7395858867414,8.67464726230974,979.960454481362,3287.890795189892,8008.942664992034,3287.890795189892
35455.84989880044,37,Professional,Tier_3,5318.3774848200665,2757.064142035276,715.1543199380623,4322.425757403546,2783.7485072632217,951.3330878458872,1212.4545816657053,2596.9883383802903,1666.0326159271358,1978.0313588107456,976.5241076304596,5.763676550584086,2043.5605064274523,10177.715597080043,25278.134301720398,10177.715597080045
6255.5012872758,33,Self_Employed,Tier_2,1251.10025745516,867.810401757498,300.64527216345823,841.2850981699722,457.4749509655488,234.3452183587912,301.519761606328,459.1638219011631,244.87929574015047,380.3940065446959,123.6200871939528,6.422917425818373,401.78568225273006,793.2631154190813,5462.2381718567185,793.2631154190813
10367.216239239837,23,Student,Tier_3,1555.0824358859752,736.9309020043303,510.30478596071447,1072.1115381365448,763.0195880332991,292.2436126893919,237.3097381749678,787.9990007823965,468.3183371216485,0.0,106.25135722403772,6.303268259567471,653.473450608729,3837.644943226529,6529.571296013306,3837.644943226531
35117.036052937685,56,Retired,Tier_1,10535.110815881306,0.0,1157.8870226332317,3839.294623777226,2433.646603789533,1225.2576067022835,905.5224203357044,2256.477898718825,1563.448786102448,0.0,1015.7628625563268,5.370887107651962,1886.0963619567208,10184.627412440805,24932.40864049688,10184.627412440805
54161.51742492653,23,Self_Employed,Tier_1,16248.45522747796,5389.560329443965,1791.8659114338395,6609.118733548378,4218.097162671966,1305.2363575479071,2483.219612119524,3827.446057304761,1742.9752138554622,4771.630362363869,599.7103812708644,10.878080828351376,5174.202075888032,5174.202075888032,48987.3153490385,5174.202075888032
34408.100166399614,39,Self_Employed,Tier_2,6881.620033279924,0.0,706.2374992737747,4377.812936058079,2682.867688113207,1174.11562148173,821.5414573652456,2050.949737967785,1117.5158546372409,3379.478908408538,612.8273354292359,9.17155634210464,3155.758293009141,10603.133094384855,23804.96707201476,10603.133094384855
27348.96692477707,35,Self_Employed,Tier_3,4102.34503871656,0.0,712.5386442612266,2794.2074913645965,1792.0214359404663,1316.5574043394486,836.46147877706,1834.6283825287248,1129.6301022319951,0.0,682.78117062473,5.602286677954669,1532.1675305850144,12147.79577599226,15201.171148784808,12147.795775992261
23578.008283443018,49,Self_Employed,Tier_2,4715.601656688604,0.0,556.5254455561451,2880.5027882518025,1706.6889988209048,1147.9119705708758,492.8129124239856,1880.1704728577288,893.5620239588889,1435.0789369240106,669.4745259328638,9.960479692778708,2348.482727034023,7199.678551457208,16378.32973198581,7199.6785514572075
9192.425129000392,45,Professional,Tier_2,1838.4850258000783,1648.0114794466826,403.24112895820974,1204.5701967558011,732.1032320432339,299.62735181504286,299.4625475674854,696.3705640028273,390.4797661439161,880.1314001100079,257.61844710178246,9.684399140398046,542.3239892553247,542.3239892553247,8650.101139745067,542.3239892553247
16866.37533666489,59,Self_Employed,Tier_2,3373.275067332978,2840.3412252356,598.1333944865484,1801.122488781681,1070.3450960418618,666.2477533433465,731.2256256656574,1038.8635132517063,584.3486352058123,1000.9284530873834,183.9232430074673,9.650204211224665,1627.6396630197935,2977.620841224849,13888.754495440044,2977.620841224845
20752.90765671867,27,Professional,Tier_3,3112.9361485078007,0.0,595.2010403138822,2533.6200851683025,1260.4701564108957,813.8300703693125,1008.4574519165132,1548.4364505399185,778.7897020962148,1985.1263553913443,525.8927933404524,8.233863170618527,1708.766020379031,6590.1474026640335,14162.760254054638,6590.1474026640335
69888.08400227477,58,Professional,Tier_1,20966.42520068243,0.0,3336.291258384359,9572.31545480313,3724.988472971296,2735.514604175051,2271.8669209495497,2813.686378140804,2620.609334995744,6124.98639958852,1935.463242606802,13.358239578909997,9335.817698133733,13785.936734977093,56102.14726729768,13785.936734977091
39491.75884551276,77,Retired,Tier_2,7898.351769102553,0.0,1555.3264467537372,4126.187597629812,2765.22549973862,1423.6767503181886,922.6150985152268,1731.282885643616,1322.0009127054925,2299.3221591592937,595.798192177761,7.636387836463454,3015.7438688842167,14851.97153376846,24639.7873117443,14851.971533768461
7321.134171054789,20,Student,Tier_2,1464.2268342109578,674.6892292186402,352.14320488602885,959.0680672050128,396.8785378822283,241.78385034908928,161.0635593494412,576.168392948797,285.37442349159625,0.0,76.27123792793608,6.812590883368053,498.7589190964218,2133.46683358506,5187.667337469728,2133.46683358506
38879.40038115789,24,Student,Tier_2,7775.880076231578,0.0,1074.12948393439,4633.066829025493,2588.914398811274,983.0521309106896,1420.9851230915183,2168.0539877079955,1411.693638102104,2562.3888100670506,1042.4806347154672,5.675364549469092,2206.5477062783857,13218.755268560326,25660.645112597562,13218.755268560326
22046.00832871537,60,Self_Employed,Tier_2,4409.201665743074,2490.265351089499,1013.9875991109147,2701.407677901129,1142.207730878182,821.0070540972289,894.4036104717753,1267.373353718066,671.8313943267904,1918.1449397987285,242.69781040134012,6.093389981570189,1343.3492628380716,4473.480141178643,17572.528187536725,4473.480141178643
17455.58721109517,46,Self_Employed,Tier_1,5236.676163328551,0.0,796.7561425337461,2060.1405029257726,1393.7342695437017,365.7331652113435,382.1548317673081,774.7367268971803,821.5094200190389,1605.9895314000782,274.6453093745203,6.108047010887931,1066.1954728802343,3743.511148093927,13712.076063001245,3743.5111480939267
48937.227858527775,24,Student,Tier_3,7340.584178779166,6173.577292623243,2295.8376563237844,5099.505376790796,3419.1659092603563,2342.8820046391465,2009.7411610242727,2740.5881182884136,2284.26750010403,0.0,1077.685516282763,11.247681829753455,5504.303685828675,14153.3931444118,34783.834714115976,14153.393144411799
68442.70689898357,22,Student,Tier_2,13688.541379796714,9243.34053481753,3047.2799027741453,8891.693000358082,3535.360754840194,3298.8791698862933,2383.718096792871,4927.439608842669,2414.47550572775,0.0,1400.5869618731842,13.502305045899451,9241.34306717163,15611.391983274138,52831.31491570943,15611.391983274138
63194.76572747071,49,Professional,Tier_2,12638.953145494144,0.0,2792.234044501188,7662.303958206694,4519.100463314471,3080.3973377594507,2395.131619053254,3687.743187806489,2341.207378559367,5067.908017503369,1221.7919732062403,13.03747006931792,8238.998667094573,17787.994602066043,45406.771125404666,17787.994602066043
15330.178905214852,19,Self_Employed,Tier_2,3066.0357810429705,0.0,697.064211726481,2176.9435786434783,1046.603467205894,336.9095112741036,738.8277534082291,682.5469698599543,757.0732334005542,0.0,300.06690517331185,9.175217528204294,1406.5772620163505,5528.107493479878,9802.071411734974,5528.107493479878
23425.55407472084,21,Student,Tier_1,7027.666222416251,2226.8804201671514,1098.1584656582609,3200.36140154254,1660.425859674606,736.0448384552453,599.8252654616977,1763.193999186686,1032.461326802843,2095.5666608221245,504.1045721679004,7.90942020597887,1480.8650423655272,1480.8650423655272,21944.68903235531,1480.8650423655308
39103.34944138731,18,Student,Tier_2,7820.669888277463,0.0,1279.176476738721,5043.776820492157,2907.961678540872,1609.319663810138,924.512598875508,2894.0549476111423,1800.874796484827,3364.6046937751807,456.3524965860037,5.67134579239757,2217.686163230638,11002.0453801953,28101.30406119201,11002.0453801953
65472.71450185657,28,Professional,Tier_2,13094.542900371314,0.0,1739.6234319089144,7322.750029939149,4659.706070670766,1770.7023265102446,3042.792288948333,3519.551689931944,2326.276459229636,5264.06765649725,1497.538537402745,13.722197815620742,8984.295399201368,21235.163110446272,44237.5513914103,21235.163110446272
20447.446136426697,64,Retired,Tier_2,4089.489227285339,0.0,453.19082922679775,2541.016218216134,1126.6079717662938,905.6748479443844,857.3724401279737,1251.0205382886838,951.679220758866,1830.868940260168,497.9936169490322,5.298558351999693,1083.4198650322753,5942.532285603023,14504.913850823674,5942.532285603023
25859.29731544101,36,Professional,Tier_2,5171.859463088203,0.0,730.6290816474578,3591.496786591032,1500.233088565935,700.5994065598949,736.9516886218862,1792.2159176609662,1201.7766981069844,1539.0160308787372,359.5327856364631,9.348148771614436,2417.365584341524,8534.98636808345,17324.31094735756,8534.98636808345
12380.58354753963,21,Student,Tier_3,1857.0875321309445,1610.899784602879,568.1169787182987,1310.7599930000868,688.4013174760885,261.6422422958801,305.9491040598534,918.7008854045446,601.6007643575977,927.3808673252151,204.75879264686387,9.156462742867724,1133.6235198800775,3125.285285521377,9255.298262018254,3125.285285521377
11521.698485734503,50,Self_Employed,Tier_2,2304.339697146901,1912.4599548563592,575.0822765228042,1220.5278933081793,821.2823310331486,340.2846943384752,483.54504229870224,906.1356235983084,558.9452774587237,721.3857316413005,238.44277340734973,5.557984960290123,640.3742690070986,1439.2671901242538,10082.431295610255,1439.2671901242484
57467.41201508821,59,Retired,Tier_2,11493.482403017642,8786.605013747194,1878.7288310231493,6376.481644842487,3566.095673001609,1853.024783479167,1270.234044229372,3999.646687957853,2054.3312029699687,3769.716192348789,592.2302511740387,10.26919059791254,5901.4380715171,11826.83528729694,45640.57672779127,11826.83528729694
88782.48632874028,47,Professional,Tier_1,26634.745898622084,0.0,3022.1064230313864,12812.864123983356,4607.540091002737,2448.9757633505515,2167.956392131473,3851.450273342328,4132.203609838972,0.0,1782.3480049825955,11.998188318366315,10652.289903450088,27322.295748454795,61460.19058028549,27322.295748454795
28320.59516726336,60,Retired,Tier_1,8496.178550179005,0.0,900.0632647798342,3552.6841604019137,1829.5523118465464,1018.1883318492291,1358.7396889297977,1487.1300682705278,1083.4152105755902,1559.0013272433555,408.6177009927113,7.922013792687794,2243.561455321876,6627.024552194842,21693.57061506851,6627.024552194849
66955.19738552207,58,Retired,Tier_2,13391.039477104416,12898.36642554413,2445.7184003553057,9963.131503890929,4248.921973122322,2279.5578054936746,2558.958261445905,4079.7438199660814,2548.7712683677,5497.393229100962,1952.400347237216,13.718087567174768,5091.194873893423,5091.194873893423,61864.00251162865,5091.1948738934225
40065.12285831808,57,Professional,Tier_1,12019.536857495425,3437.4671991572613,1375.8563893753667,5780.868589865065,2679.4514920207444,2000.655923165144,864.9995272283329,1953.839331017857,1895.9590439150384,2634.522771528624,477.412984580867,10.208772942253818,4090.157421640725,4944.552748968352,35120.57010934973,4944.552748968352
17905.38629608483,62,Self_Employed,Tier_2,3581.0772592169665,0.0,725.5182722715864,1996.97070472584,1385.988243585227,845.7836257515775,861.5701940757664,1080.2901435380293,853.9780171822924,1159.5852740913872,303.9358834319997,7.050593467959449,1262.4359966046634,5110.688678214157,12794.697617870674,5110.688678214157
40057.417648633935,21,Student,Tier_3,6008.61264729509,6078.130006449661,1131.229868132154,5980.366829602706,2974.449365568409,1853.9647989180448,1286.1687165783094,2869.5936367597733,1609.1985431227804,3873.877163347359,798.5290425470027,13.130486883462194,5259.733970207549,5593.297030312649,34464.120618321285,5593.297030312649
102680.95275488916,19,Student,Tier_2,20536.19055097784,19761.32749214481,3295.010154047696,12785.3447230929,7471.971278594759,2304.442361804851,4855.340893145193,6328.40809325695,3410.523092955369,6922.769514279997,1204.6016062913134,24.394969350896964,13805.022994297498,13805.022994297498,88875.92976059167,13805.022994297498
29152.379832530303,36,Self_Employed,Tier_2,5830.475966506061,0.0,935.1448890068694,4183.8315915979,1637.9617893523778,859.4263059284536,1197.8410841032685,2319.3656380001858,931.379057067976,2780.7036473278285,723.1929527461483,7.927152257055217,2310.953535879736,7753.056910893236,21399.322921637067,7753.056910893236
104890.0130420075,74,Retired,Tier_1,31467.00391260225,6756.652739453181,3100.59496223101,12984.32307422075,8099.085217975948,3415.25908315747,3890.04647069084,8022.532518194586,5070.912024889761,0.0,1187.8399508989298,17.57909031354796,18438.71012254673,20895.763087692787,83994.24995431471,20895.763087692787
3689.1692543756553,55,Self_Employed,Tier_1,1106.7507763126966,495.411170695372,162.12793674778038,543.4453726947573,225.09436164307112,150.5161270311319,170.2448759108655,244.35241662961457,174.1519550692732,186.8338918139588,83.45057978981144,8.279952128696484,146.78979003732184,146.78979003732184,3542.3794643383335,146.78979003732184
57900.11583389391,69,Retired,Tier_1,17370.03475016817,11444.465837232816,2096.455401870349,7942.672949395404,3662.132761079528,2816.307979304048,2288.619857626248,4065.1454504961575,2260.957432180762,3600.3654674669274,1202.610917611008,13.441560642413542,0.0,-849.6529705375069,58749.76880443142,-849.6529705375069
32163.58899710021,55,Professional,Tier_2,6432.717799420043,1904.557434077509,1183.6133313896582,4065.1385710296977,1640.3996713272206,1491.3452032389307,725.951557995217,1709.835059715571,1217.4047145891805,2345.354174499421,435.9694216320451,5.613131665872712,1805.3845988773835,9011.302058185716,23152.286938914498,9011.302058185713
23617.58357370196,55,Retired,Tier_2,4723.516714740393,0.0,643.2161220047419,3188.20031547399,1642.412630617354,781.0120298810349,655.3070862423434,1328.232200283912,744.2494590834402,0.0,359.59986742333905,7.651601266069246,1807.123323740342,9551.837147951415,14065.746425750545,9551.837147951413
32285.105792052884,20,Student,Tier_1,9685.531737615864,3371.917633347851,1056.3353637057348,3594.5980576287734,2527.6563163278174,655.1781453674404,780.1401594517688,1296.7636273112216,1181.9992293476034,3174.521848887497,689.1816784681058,9.177844849222474,2963.0769190019523,4271.281994593199,28013.82379745968,4271.281994593202
6117.431078472254,18,Student,Tier_2,1223.4862156944507,383.8683816400831,185.60004184359465,873.2405105083529,353.3844235407391,250.11816771446445,195.2397759452145,453.0273026218876,196.7885036917965,314.1341305354644,159.51198547635764,7.821658468215848,478.4845659865931,1529.031639259848,4588.399439212406,1529.031639259848
25165.1442251509,59,Retired,Tier_2,5033.0288450301805,3469.4858667391763,1188.59874201132,2860.2135439305457,1424.7200606092556,1090.7222775008488,968.4531776311989,1988.1782902831285,1198.3438121636725,1757.4009290619924,259.66059275276257,6.374869680123689,1604.2451491685422,3926.338087436816,21238.806137714084,3926.338087436816
39920.3987001283,22,Student,Tier_2,7984.079740025661,7102.199331567449,843.7064472522095,5176.884617609932,2228.134767761809,1878.379755878189,1142.63519966312,2105.5290074010304,1930.5729589325183,2590.427754995549,860.0316940724757,5.977531957820304,2386.2545899894503,6077.817424968358,33842.581275159944,6077.817424968358
97857.52726506832,36,Self_Employed,Tier_2,19571.505453013662,0.0,2470.998705198238,14635.828548897098,5794.542795902435,2144.7054863758995,4002.812887698784,4257.250385513438,2988.6032049592072,9185.091958721692,1921.1673139949576,10.463956923978824,10239.76949988758,30885.020524792897,66972.50674027542,30885.020524792897
19817.813541371783,60,Retired,Tier_1,5945.344062411536,1710.106439916728,789.0705248631439,2034.251007153096,1433.457020250072,860.8232775500113,927.4462341908046,1211.913616148608,909.9187874600652,1872.465508616684,571.4955126465946,5.972224798297232,1183.5643747981126,1551.5215501644452,18266.29199120734,1551.5215501644416
15711.650376310075,59,Self_Employed,Tier_2,3142.330075262016,1266.9308485181837,599.396941171886,1706.8787053324,1182.717021607318,444.4970426295977,591.367815650994,899.0552209616451,749.4427213793443,1026.434905752643,294.1085175705473,9.900118081174767,1555.4719397560375,3808.490560473503,11903.159815836576,3808.4905604734995
20081.354481258342,18,Student,Tier_2,4016.270896251669,0.0,832.2004497136379,2697.7886956999087,1445.1671121805557,943.0306561257404,674.9063048823483,920.704567223998,788.4478615244832,1878.337762035424,566.3838521595841,9.616178995616762,1931.05899166211,5318.116323460994,14763.238157797348,5318.116323460994
62397.117214574384,39,Self_Employed,Tier_3,9359.567582186157,8081.24545446774,1332.9694711333707,8226.475617222864,3698.0934633813913,2269.8722690477302,1919.549796486854,4147.941736481893,2241.640962989233,5064.318607139554,1560.964115409324,13.368464405989338,8341.536405193823,14494.478138628265,47902.63907594612,14494.478138628263
39024.8362119663,63,Retired,Tier_1,11707.45086358989,4031.54858093613,1813.7494681239305,5315.634249545513,2716.7901715435787,1061.0988212657646,1038.2287743670283,2710.4833857599046,1789.2439301343816,2707.706641613619,772.7642332235596,5.129483135848404,2001.7723922852724,3360.137091862998,35664.6991201033,3360.137091862998
19636.48309970429,27,Self_Employed,Tier_2,3927.2966199408575,0.0,941.1589508931346,1982.786436607695,1337.5285556035917,958.8480455888892,512.7852919462925,981.2593964920392,728.3598872981526,0.0,212.71882900172247,7.190465288957129,1411.95450125617,8053.741086331916,11582.742013372375,8053.741086331916
45232.295239346575,19,Self_Employed,Tier_1,13569.688571803972,7866.640733717786,1965.57717098626,6066.899046800243,2926.367477176336,2231.073946016327,1125.5486106950289,3237.0480552745607,1634.4287252805127,3858.715109423365,1272.6647113514978,10.32388619388013,0.0,-522.356919179314,45754.65215852589,-522.356919179314
32422.72030880969,23,Student,Tier_2,6484.544061761939,0.0,818.4410428939337,4768.254915078778,2125.864144002579,1548.1468977346235,1095.6181700970726,1834.020698046216,1376.8612278637452,1918.640163726114,932.6945329796612,6.632452206864536,2150.4214286471647,9519.63445462503,22903.085854184665,9519.634454625026
65112.293659931616,22,Student,Tier_1,19533.688097979484,4564.02482712464,2843.2139778706364,7816.55421720218,4281.673655954369,2278.2969793575644,3059.930630699504,3422.0087068147272,2382.888189155927,0.0,1480.0320433146449,12.582857698713912,8192.987255597916,13449.982334457934,51662.31132547368,13449.982334457934
